order_id,order_date,customer_id,gross_amount,payment_instrument,contracted_mdr_rate,refund_amount,refund_date,expected_mdr,expected_gst_on_mdr,expected_tds,expected_net_amount
ORD-11481,2026-01-12,CUST-1873,12884.03,UPI,0.00,0.00,,0.00,0.00,128.84,12755.19
ORD-11482,2026-01-30,CUST-7382,3614.87,UPI,0.00,0.00,,0.00,0.00,36.15,3578.72
ORD-11483,2026-01-05,CUST-1486,12448.20,UPI,0.00,0.00,,0.00,0.00,124.48,12323.72
ORD-11484,2026-01-26,CUST-3261,5192.91,UPI,0.00,0.00,,0.00,0.00,51.93,5140.98
ORD-11485,2026-01-30,CUST-1238,7002.56,UPI,0.00,0.00,,0.00,0.00,70.03,6932.53
ORD-11486,2026-01-24,CUST-2667,10033.87,Card,0.02,0.00,,200.68,36.12,100.34,9696.73
ORD-11487,2026-01-29,CUST-9023,14089.03,UPI,0.00,0.00,,0.00,0.00,140.89,13948.14
ORD-11488,2026-01-28,CUST-8714,12955.29,UPI,0.00,0.00,,0.00,0.00,129.55,12825.74
ORD-11489,2026-01-21,CUST-3440,1296.31,International Card,0.03,0.00,,38.89,7.00,12.96,1237.46
ORD-11490,2026-01-09,CUST-3367,4703.75,UPI,0.00,1527.74,2026-01-12,0.00,0.00,47.04,3128.97
ORD-11491,2026-01-06,CUST-4262,7085.04,UPI,0.00,0.00,,0.00,0.00,70.85,7014.19
ORD-11492,2026-01-28,CUST-5677,1154.61,Wallet,0.018,0.00,,20.78,3.74,11.55,1118.54
ORD-11493,2026-01-26,CUST-5109,7897.71,Card,0.02,0.00,,157.95,28.43,78.98,7632.35
ORD-11494,2026-01-04,CUST-8727,7767.82,NetBanking,0.015,3120.35,2026-01-07,116.52,20.97,77.68,4432.30
ORD-11495,2026-01-08,CUST-5521,422.33,UPI,0.00,0.00,,0.00,0.00,4.22,418.11
ORD-11496,2026-01-07,CUST-3001,6506.61,Card,0.02,0.00,,130.13,23.42,65.07,6287.99
ORD-11497,2026-01-28,CUST-7035,13146.26,Wallet,0.018,0.00,,236.63,42.59,131.46,12735.58
ORD-11498,2026-01-16,CUST-9736,8348.07,NetBanking,0.015,0.00,,125.22,22.54,83.48,8116.83
ORD-11499,2026-01-01,CUST-9974,4426.58,Wallet,0.018,0.00,,79.68,14.34,44.27,4288.29
ORD-11500,2026-01-11,CUST-3956,8781.12,Card,0.02,0.00,,175.62,31.61,87.81,8486.08
ORD-11501,2026-01-29,CUST-3170,11868.31,NetBanking,0.015,0.00,,178.02,32.04,118.68,11539.57
ORD-11502,2026-01-08,CUST-7458,2858.92,UPI,0.00,0.00,,0.00,0.00,28.59,2830.33
ORD-11503,2026-01-11,CUST-4091,12151.54,UPI,0.00,0.00,,0.00,0.00,121.52,12030.02
ORD-11504,2026-01-04,CUST-6173,14049.09,Card,0.02,0.00,,280.98,50.58,140.49,13577.04
ORD-11505,2026-01-12,CUST-1801,14633.62,Wallet,0.018,0.00,,263.41,47.41,146.34,14176.46
ORD-11506,2026-01-02,CUST-1349,3119.19,UPI,0.00,0.00,,0.00,0.00,31.19,3088.00
ORD-11507,2026-01-21,CUST-1583,13986.86,UPI,0.00,0.00,,0.00,0.00,139.87,13846.99
ORD-11508,2026-01-08,CUST-4401,13580.88,UPI,0.00,0.00,,0.00,0.00,135.81,13445.07
ORD-11509,2026-01-27,CUST-7772,4474.82,Card,0.02,0.00,,89.50,16.11,44.75,4324.46
ORD-11510,2026-01-18,CUST-3889,11229.57,UPI,0.00,0.00,,0.00,0.00,112.30,11117.27
ORD-11511,2026-01-10,CUST-7902,6843.00,Card,0.02,0.00,,136.86,24.63,68.43,6613.08
ORD-11512,2026-01-26,CUST-5240,10409.39,Card,0.02,0.00,,208.19,37.47,104.09,10059.64
ORD-11513,2026-01-29,CUST-5047,4272.82,Wallet,0.018,0.00,,76.91,13.84,42.73,4139.34
ORD-11514,2026-01-26,CUST-5663,13653.28,Wallet,0.018,0.00,,245.76,44.24,136.53,13226.75
ORD-11515,2026-01-09,CUST-9163,4689.79,UPI,0.00,0.00,,0.00,0.00,46.90,4642.89
ORD-11516,2026-01-16,CUST-9859,4106.84,UPI,0.00,0.00,,0.00,0.00,41.07,4065.77
ORD-11517,2026-01-22,CUST-5922,6633.24,UPI,0.00,0.00,,0.00,0.00,66.33,6566.91
ORD-11518,2026-01-08,CUST-7521,4130.70,Card,0.02,0.00,,82.61,14.87,41.31,3991.91
ORD-11519,2026-01-23,CUST-2155,7089.21,Wallet,0.018,0.00,,127.61,22.97,70.89,6867.74
ORD-11520,2026-01-06,CUST-5491,5501.64,UPI,0.00,0.00,,0.00,0.00,55.02,5446.62
ORD-11521,2026-01-29,CUST-8848,13531.25,Wallet,0.018,0.00,,243.56,43.84,135.31,13108.54
ORD-11522,2026-01-02,CUST-4175,254.11,UPI,0.00,0.00,,0.00,0.00,2.54,251.57
ORD-11523,2026-01-29,CUST-9210,12910.86,Card,0.02,0.00,,258.22,46.48,129.11,12477.05
ORD-11524,2026-01-12,CUST-9190,5472.67,UPI,0.00,0.00,,0.00,0.00,54.73,5417.94
ORD-11525,2026-01-09,CUST-2885,6357.85,Wallet,0.018,0.00,,114.44,20.60,63.58,6159.23
ORD-11526,2026-01-03,CUST-4758,5818.07,Card,0.02,0.00,,116.36,20.94,58.18,5622.59
ORD-11527,2026-01-12,CUST-1869,6296.81,Wallet,0.018,1291.72,2026-01-16,113.34,20.40,62.97,4808.38
ORD-11528,2026-01-28,CUST-7979,8331.54,Card,0.02,0.00,,166.63,29.99,83.32,8051.60
ORD-11529,2026-01-09,CUST-1076,10885.35,NetBanking,0.015,0.00,,163.28,29.39,108.85,10583.83
ORD-11530,2026-01-07,CUST-3873,2105.57,Wallet,0.018,0.00,,37.90,6.82,21.06,2039.79
ORD-11531,2026-01-26,CUST-1244,5864.39,Card,0.02,0.00,,117.29,21.11,58.64,5667.35
ORD-11532,2026-01-09,CUST-9333,10160.52,UPI,0.00,0.00,,0.00,0.00,101.61,10058.91
ORD-11533,2026-01-17,CUST-8325,2375.82,Card,0.02,0.00,,47.52,8.55,23.76,2295.99
ORD-11534,2026-01-16,CUST-9234,6812.23,UPI,0.00,0.00,,0.00,0.00,68.12,6744.11
ORD-11535,2026-01-16,CUST-8631,6321.94,UPI,0.00,0.00,,0.00,0.00,63.22,6258.72
ORD-11536,2026-01-17,CUST-8413,6115.85,Wallet,0.018,0.00,,110.09,19.82,61.16,5924.78
ORD-11537,2026-01-28,CUST-5701,5560.29,Card,0.02,0.00,,111.21,20.02,55.60,5373.46
ORD-11538,2026-01-20,CUST-1745,9104.96,UPI,0.00,0.00,,0.00,0.00,91.05,9013.91
ORD-11539,2026-01-22,CUST-1939,6653.50,Card,0.02,0.00,,133.07,23.95,66.54,6429.94
ORD-11540,2026-01-22,CUST-9853,8141.79,Wallet,0.018,0.00,,146.55,26.38,81.42,7887.44
ORD-11541,2026-01-02,CUST-4414,13185.63,UPI,0.00,0.00,,0.00,0.00,131.86,13053.77
ORD-11542,2026-01-22,CUST-6295,12848.36,NetBanking,0.015,0.00,,192.73,34.69,128.48,12492.46
ORD-11543,2026-01-03,CUST-6221,2562.56,NetBanking,0.015,0.00,,38.44,6.92,25.63,2491.57
ORD-11544,2026-01-18,CUST-7722,10645.23,NetBanking,0.015,0.00,,159.68,28.74,106.45,10350.36
ORD-11545,2026-01-25,CUST-5890,6001.57,UPI,0.00,0.00,,0.00,0.00,60.02,5941.55
ORD-11546,2026-01-24,CUST-5366,8096.61,UPI,0.00,0.00,,0.00,0.00,80.97,8015.64
ORD-11547,2026-01-20,CUST-7265,2668.11,Card,0.02,0.00,,53.36,9.60,26.68,2578.47
ORD-11548,2026-01-27,CUST-7152,13557.62,UPI,0.00,0.00,,0.00,0.00,135.58,13422.04
ORD-11549,2026-01-17,CUST-4621,11152.26,UPI,0.00,0.00,,0.00,0.00,111.52,11040.74
ORD-11550,2026-01-13,CUST-6799,6146.84,UPI,0.00,0.00,,0.00,0.00,61.47,6085.37
ORD-11551,2026-01-04,CUST-5512,243.09,UPI,0.00,0.00,,0.00,0.00,2.43,240.66
ORD-11552,2026-01-04,CUST-5243,9614.78,UPI,0.00,0.00,,0.00,0.00,96.15,9518.63
ORD-11553,2026-01-30,CUST-9593,14952.75,UPI,0.00,0.00,,0.00,0.00,149.53,14803.22
ORD-11554,2026-01-25,CUST-9459,8944.07,UPI,0.00,5065.79,2026-01-28,0.00,0.00,89.44,3788.84
ORD-11555,2026-01-25,CUST-8522,10996.92,UPI,0.00,0.00,,0.00,0.00,109.97,10886.95
ORD-11556,2026-01-25,CUST-9808,13962.08,UPI,0.00,0.00,,0.00,0.00,139.62,13822.46
ORD-11557,2026-01-18,CUST-7287,12079.31,UPI,0.00,0.00,,0.00,0.00,120.79,11958.52
ORD-11558,2026-01-26,CUST-2423,424.58,UPI,0.00,0.00,,0.00,0.00,4.25,420.33
ORD-11559,2026-01-29,CUST-7766,9094.17,UPI,0.00,0.00,,0.00,0.00,90.94,9003.23
ORD-11560,2026-01-27,CUST-3402,7921.80,UPI,0.00,4645.98,2026-01-28,0.00,0.00,79.22,3196.60
ORD-11561,2026-01-10,CUST-7236,2902.85,Card,0.02,0.00,,58.06,10.45,29.03,2805.31
ORD-11562,2026-01-17,CUST-2695,6220.98,UPI,0.00,0.00,,0.00,0.00,62.21,6158.77
ORD-11563,2026-01-19,CUST-9855,8933.89,UPI,0.00,0.00,,0.00,0.00,89.34,8844.55
ORD-11564,2026-01-10,CUST-8464,14919.99,UPI,0.00,0.00,,0.00,0.00,149.20,14770.79
ORD-11565,2026-01-01,CUST-4088,838.92,UPI,0.00,0.00,,0.00,0.00,8.39,830.53
ORD-11566,2026-01-29,CUST-8377,9882.60,UPI,0.00,0.00,,0.00,0.00,98.83,9783.77
ORD-11567,2026-01-12,CUST-1973,14393.56,Card,0.02,0.00,,287.87,51.82,143.94,13909.93
ORD-11568,2026-01-07,CUST-4129,10028.69,UPI,0.00,0.00,,0.00,0.00,100.29,9928.40
ORD-11569,2026-01-28,CUST-2181,3338.26,UPI,0.00,0.00,,0.00,0.00,33.38,3304.88
ORD-11570,2026-01-21,CUST-6939,11857.62,UPI,0.00,0.00,,0.00,0.00,118.58,11739.04
ORD-11571,2026-01-07,CUST-9283,1876.39,Card,0.02,0.00,,37.53,6.76,18.76,1813.34
ORD-11572,2026-01-22,CUST-5537,1420.01,Card,0.02,0.00,,28.40,5.11,14.20,1372.30
ORD-11573,2026-01-25,CUST-8741,2750.77,Card,0.02,0.00,,55.02,9.90,27.51,2658.34
ORD-11574,2026-01-08,CUST-7981,8001.78,Card,0.02,4472.03,2026-01-09,160.04,28.81,80.02,3260.88
ORD-11575,2026-01-09,CUST-6958,11096.56,Card,0.02,0.00,,221.93,39.95,110.97,10723.71
ORD-11576,2026-01-21,CUST-1179,886.76,Card,0.02,0.00,,17.74,3.19,8.87,856.96
ORD-11577,2026-01-06,CUST-5460,1341.74,UPI,0.00,0.00,,0.00,0.00,13.42,1328.32
ORD-11578,2026-01-28,CUST-5830,4351.81,NetBanking,0.015,0.00,,65.28,11.75,43.52,4231.26
ORD-11579,2026-01-19,CUST-9298,4913.09,Card,0.02,0.00,,98.26,17.69,49.13,4748.01
ORD-11580,2026-01-20,CUST-1865,1237.50,NetBanking,0.015,0.00,,18.56,3.34,12.38,1203.22
ORD-11581,2026-01-19,CUST-6192,9243.15,Card,0.02,0.00,,184.86,33.27,92.43,8932.59
ORD-11582,2026-01-14,CUST-2879,13593.44,NetBanking,0.015,0.00,,203.90,36.70,135.93,13216.91
ORD-11583,2026-01-21,CUST-2754,5474.58,UPI,0.00,0.00,,0.00,0.00,54.75,5419.83
ORD-11584,2026-01-14,CUST-6392,14725.42,UPI,0.00,0.00,,0.00,0.00,147.25,14578.17
ORD-11585,2026-01-04,CUST-3377,7274.39,UPI,0.00,0.00,,0.00,0.00,72.74,7201.65
ORD-11586,2026-01-25,CUST-7576,3970.56,Wallet,0.018,0.00,,71.47,12.86,39.71,3846.52
ORD-11587,2026-01-18,CUST-2717,11411.72,NetBanking,0.015,0.00,,171.18,30.81,114.12,11095.61
ORD-11588,2026-01-04,CUST-8986,7089.48,UPI,0.00,0.00,,0.00,0.00,70.89,7018.59
ORD-11589,2026-01-15,CUST-6769,1424.53,Wallet,0.018,0.00,,25.64,4.62,14.25,1380.02
ORD-11590,2026-01-05,CUST-1886,6691.45,Card,0.02,0.00,,133.83,24.09,66.91,6466.62
ORD-11591,2026-01-07,CUST-8727,1254.62,NetBanking,0.015,0.00,,18.82,3.39,12.55,1219.86
ORD-11592,2026-01-27,CUST-5298,1789.73,UPI,0.00,669.93,2026-01-30,0.00,0.00,17.90,1101.90
ORD-11593,2026-01-14,CUST-1906,8203.21,Wallet,0.018,0.00,,147.66,26.58,82.03,7946.94
ORD-11594,2026-01-29,CUST-8939,8628.25,UPI,0.00,0.00,,0.00,0.00,86.28,8541.97
ORD-11595,2026-01-01,CUST-4081,8249.39,UPI,0.00,0.00,,0.00,0.00,82.49,8166.90
ORD-11596,2026-01-03,CUST-3933,13058.26,Card,0.02,0.00,,261.17,47.01,130.58,12619.50
ORD-11597,2026-01-24,CUST-2741,13602.62,UPI,0.00,0.00,,0.00,0.00,136.03,13466.59
ORD-11598,2026-01-27,CUST-9282,7305.60,UPI,0.00,0.00,,0.00,0.00,73.06,7232.54
ORD-11599,2026-01-04,CUST-8928,13732.24,UPI,0.00,0.00,,0.00,0.00,137.32,13594.92
ORD-11600,2026-01-10,CUST-9378,8374.60,UPI,0.00,3853.88,2026-01-12,0.00,0.00,83.75,4436.97
ORD-11601,2026-01-09,CUST-9330,5021.54,NetBanking,0.015,0.00,,75.32,13.56,50.22,4882.44
ORD-11602,2026-01-22,CUST-9759,11224.01,UPI,0.00,3636.32,2026-01-28,0.00,0.00,112.24,7475.45
ORD-11603,2026-01-15,CUST-5537,14465.96,Card,0.02,4558.05,2026-01-19,289.32,52.08,144.66,9421.85
ORD-11604,2026-01-17,CUST-4988,1599.43,Card,0.02,0.00,,31.99,5.76,15.99,1545.69
ORD-11605,2026-01-06,CUST-9652,2279.39,Card,0.02,0.00,,45.59,8.21,22.79,2202.80
ORD-11606,2026-01-30,CUST-8600,13929.58,Wallet,0.018,0.00,,250.73,45.13,139.30,13494.42
ORD-11607,2026-01-12,CUST-2751,1354.31,UPI,0.00,0.00,,0.00,0.00,13.54,1340.77
ORD-11608,2026-01-10,CUST-7889,13457.73,Card,0.02,0.00,,269.15,48.45,134.58,13005.55
ORD-11609,2026-01-18,CUST-6121,12063.97,Card,0.02,0.00,,241.28,43.43,120.64,11658.62
ORD-11610,2026-01-29,CUST-5939,1265.32,UPI,0.00,0.00,,0.00,0.00,12.65,1252.67
ORD-11611,2026-01-18,CUST-1976,661.96,Wallet,0.018,0.00,,11.92,2.15,6.62,641.27
ORD-11612,2026-01-16,CUST-7282,5566.23,UPI,0.00,0.00,,0.00,0.00,55.66,5510.57
ORD-11613,2026-01-22,CUST-5183,14243.96,UPI,0.00,0.00,,0.00,0.00,142.44,14101.52
ORD-11614,2026-01-25,CUST-4644,3276.09,NetBanking,0.015,0.00,,49.14,8.85,32.76,3185.34
ORD-11615,2026-01-29,CUST-4614,2999.25,Card,0.02,0.00,,59.99,10.80,29.99,2898.47
ORD-11616,2026-01-09,CUST-5332,1032.45,UPI,0.00,0.00,,0.00,0.00,10.32,1022.13
ORD-11617,2026-01-16,CUST-8939,4173.80,Card,0.02,0.00,,83.48,15.03,41.74,4033.55
ORD-11618,2026-01-16,CUST-2845,5377.09,UPI,0.00,0.00,,0.00,0.00,53.77,5323.32
ORD-11619,2026-01-03,CUST-2509,7167.62,Card,0.02,0.00,,143.35,25.80,71.68,6926.79
ORD-11620,2026-01-05,CUST-8714,7545.17,UPI,0.00,0.00,,0.00,0.00,75.45,7469.72
ORD-11621,2026-01-04,CUST-5242,14776.95,Wallet,0.018,0.00,,265.99,47.88,147.77,14315.31
ORD-11622,2026-01-26,CUST-1667,6916.93,UPI,0.00,0.00,,0.00,0.00,69.17,6847.76
ORD-11623,2026-01-17,CUST-7823,5723.47,UPI,0.00,0.00,,0.00,0.00,57.23,5666.24
ORD-11624,2026-01-29,CUST-2025,7883.61,UPI,0.00,0.00,,0.00,0.00,78.84,7804.77
ORD-11625,2026-01-13,CUST-2848,4092.78,UPI,0.00,0.00,,0.00,0.00,40.93,4051.85
ORD-11626,2026-01-13,CUST-2298,10314.83,Card,0.02,0.00,,206.30,37.13,103.15,9968.25
ORD-11627,2026-01-22,CUST-6969,12651.83,Card,0.02,0.00,,253.04,45.55,126.52,12226.72
ORD-11628,2026-01-01,CUST-8690,4436.63,UPI,0.00,0.00,,0.00,0.00,44.37,4392.26
ORD-11629,2026-01-29,CUST-3666,12226.67,UPI,0.00,5438.66,2026-01-30,0.00,0.00,122.27,6665.74
ORD-11630,2026-01-18,CUST-6899,8671.63,UPI,0.00,0.00,,0.00,0.00,86.72,8584.91
ORD-11631,2026-01-04,CUST-8226,10110.25,Wallet,0.018,0.00,,181.98,32.76,101.10,9794.41
ORD-11632,2026-01-17,CUST-3982,6477.94,UPI,0.00,0.00,,0.00,0.00,64.78,6413.16
ORD-11633,2026-01-21,CUST-9146,7381.78,UPI,0.00,0.00,,0.00,0.00,73.82,7307.96
ORD-11634,2026-01-29,CUST-1671,10768.96,UPI,0.00,0.00,,0.00,0.00,107.69,10661.27
ORD-11635,2026-01-26,CUST-2074,8403.65,UPI,0.00,0.00,,0.00,0.00,84.04,8319.61
ORD-11636,2026-01-10,CUST-7327,10604.28,UPI,0.00,0.00,,0.00,0.00,106.04,10498.24
ORD-11637,2026-01-26,CUST-5608,13471.85,UPI,0.00,0.00,,0.00,0.00,134.72,13337.13
ORD-11638,2026-01-01,CUST-5284,13694.96,Card,0.02,0.00,,273.90,49.30,136.95,13234.81
ORD-11639,2026-01-18,CUST-2754,14343.46,Card,0.02,0.00,,286.87,51.64,143.43,13861.52
ORD-11640,2026-01-09,CUST-7806,2689.52,NetBanking,0.015,0.00,,40.34,7.26,26.90,2615.02
ORD-11641,2026-01-26,CUST-6241,4164.53,Card,0.02,0.00,,83.29,14.99,41.65,4024.60
ORD-11642,2026-01-15,CUST-2782,9194.89,UPI,0.00,0.00,,0.00,0.00,91.95,9102.94
ORD-11643,2026-01-19,CUST-4757,7295.93,UPI,0.00,0.00,,0.00,0.00,72.96,7222.97
ORD-11644,2026-01-14,CUST-5239,8449.95,NetBanking,0.015,0.00,,126.75,22.82,84.50,8215.88
ORD-11645,2026-01-19,CUST-2446,5145.32,NetBanking,0.015,2754.80,2026-01-20,77.18,13.89,51.45,2248.00
ORD-11646,2026-01-16,CUST-1864,7558.08,Card,0.02,4049.44,2026-01-21,151.16,27.21,75.58,3254.69
ORD-11647,2026-01-27,CUST-5659,2246.03,UPI,0.00,0.00,,0.00,0.00,22.46,2223.57
ORD-11648,2026-01-13,CUST-4041,6429.27,Wallet,0.018,0.00,,115.73,20.83,64.29,6228.42
ORD-11649,2026-01-28,CUST-3750,6079.91,UPI,0.00,0.00,,0.00,0.00,60.80,6019.11
ORD-11650,2026-01-18,CUST-2631,1359.41,UPI,0.00,0.00,,0.00,0.00,13.59,1345.82
ORD-11651,2026-01-28,CUST-8804,10097.55,UPI,0.00,0.00,,0.00,0.00,100.98,9996.57
ORD-11652,2026-01-01,CUST-7264,2120.79,Card,0.02,0.00,,42.42,7.64,21.21,2049.52
ORD-11653,2026-01-04,CUST-7655,9179.00,Wallet,0.018,0.00,,165.22,29.74,91.79,8892.25
ORD-11654,2026-01-21,CUST-4574,14431.71,Card,0.02,0.00,,288.63,51.95,144.32,13946.81
ORD-11655,2026-01-20,CUST-8209,3740.32,Card,0.02,0.00,,74.81,13.47,37.40,3614.64
ORD-11656,2026-01-19,CUST-7249,8493.16,Card,0.02,0.00,,169.86,30.57,84.93,8207.80
ORD-11657,2026-01-03,CUST-6873,8304.72,Card,0.02,0.00,,166.09,29.90,83.05,8025.68
ORD-11658,2026-01-21,CUST-6778,12571.85,UPI,0.00,0.00,,0.00,0.00,125.72,12446.13
ORD-11659,2026-01-21,CUST-5262,3097.04,NetBanking,0.015,0.00,,46.46,8.36,30.97,3011.25
ORD-11660,2026-01-25,CUST-7616,13148.48,Card,0.02,0.00,,262.97,47.33,131.48,12706.70
ORD-11661,2026-01-09,CUST-7633,14427.75,UPI,0.00,0.00,,0.00,0.00,144.28,14283.47
ORD-11662,2026-01-04,CUST-3397,9135.42,UPI,0.00,0.00,,0.00,0.00,91.35,9044.07
ORD-11663,2026-01-24,CUST-7883,12862.72,UPI,0.00,0.00,,0.00,0.00,128.63,12734.09
ORD-11664,2026-01-25,CUST-5268,3649.06,Card,0.02,0.00,,72.98,13.14,36.49,3526.45
ORD-11665,2026-01-14,CUST-4872,4531.54,UPI,0.00,0.00,,0.00,0.00,45.32,4486.22
ORD-11666,2026-01-08,CUST-5261,11050.66,UPI,0.00,0.00,,0.00,0.00,110.51,10940.15
ORD-11667,2026-01-24,CUST-1544,11245.44,UPI,0.00,0.00,,0.00,0.00,112.45,11132.99
ORD-11668,2026-01-27,CUST-7780,7423.95,Card,0.02,0.00,,148.48,26.73,74.24,7174.50
ORD-11669,2026-01-19,CUST-3708,10857.50,Card,0.02,0.00,,217.15,39.09,108.58,10492.68
ORD-11670,2026-01-12,CUST-5088,5867.47,UPI,0.00,0.00,,0.00,0.00,58.67,5808.80
ORD-11671,2026-01-01,CUST-5299,3041.84,NetBanking,0.015,0.00,,45.63,8.21,30.42,2957.58
ORD-11672,2026-01-18,CUST-5784,1939.85,International Card,0.03,0.00,,58.20,10.48,19.40,1851.77
ORD-11673,2026-01-03,CUST-8192,11075.79,UPI,0.00,0.00,,0.00,0.00,110.76,10965.03
ORD-11674,2026-01-18,CUST-8028,4825.65,Wallet,0.018,0.00,,86.86,15.63,48.26,4674.90
ORD-11675,2026-01-07,CUST-7142,9446.97,UPI,0.00,0.00,,0.00,0.00,94.47,9352.50
ORD-11676,2026-01-11,CUST-3484,2846.85,Wallet,0.018,0.00,,51.24,9.22,28.47,2757.92
ORD-11677,2026-01-27,CUST-4983,6836.44,UPI,0.00,0.00,,0.00,0.00,68.36,6768.08
ORD-11678,2026-01-27,CUST-7839,8574.77,UPI,0.00,0.00,,0.00,0.00,85.75,8489.02
ORD-11679,2026-01-25,CUST-4285,9828.98,NetBanking,0.015,0.00,,147.43,26.54,98.29,9556.72
ORD-11680,2026-01-18,CUST-7182,8737.87,UPI,0.00,0.00,,0.00,0.00,87.38,8650.49
ORD-11681,2026-01-14,CUST-3114,12600.52,NetBanking,0.015,0.00,,189.01,34.02,126.01,12251.48
ORD-11682,2026-01-18,CUST-3284,2105.46,Card,0.02,0.00,,42.11,7.58,21.05,2034.72
ORD-11683,2026-01-13,CUST-5648,6686.82,UPI,0.00,0.00,,0.00,0.00,66.87,6619.95
ORD-11684,2026-01-17,CUST-4683,7356.13,Card,0.02,0.00,,147.12,26.48,73.56,7108.97
ORD-11685,2026-01-18,CUST-5218,1284.03,NetBanking,0.015,0.00,,19.26,3.47,12.84,1248.46
ORD-11686,2026-01-17,CUST-7403,1830.55,Card,0.02,0.00,,36.61,6.59,18.31,1769.04
ORD-11687,2026-01-30,CUST-5102,10947.60,NetBanking,0.015,0.00,,164.21,29.56,109.48,10644.35
ORD-11688,2026-01-30,CUST-7034,9713.47,Card,0.02,0.00,,194.27,34.97,97.13,9387.10
ORD-11689,2026-01-15,CUST-7476,11592.63,Card,0.02,0.00,,231.85,41.73,115.93,11203.12
ORD-11690,2026-01-11,CUST-1209,7860.92,Card,0.02,0.00,,157.22,28.30,78.61,7596.79
ORD-11691,2026-01-29,CUST-2284,1288.74,UPI,0.00,0.00,,0.00,0.00,12.89,1275.85
ORD-11692,2026-01-07,CUST-3787,9300.56,UPI,0.00,0.00,,0.00,0.00,93.01,9207.55
ORD-11693,2026-01-07,CUST-1849,11258.92,UPI,0.00,0.00,,0.00,0.00,112.59,11146.33
ORD-11694,2026-01-01,CUST-1329,11127.60,UPI,0.00,0.00,,0.00,0.00,111.28,11016.32
ORD-11695,2026-01-11,CUST-5238,2077.29,UPI,0.00,0.00,,0.00,0.00,20.77,2056.52
ORD-11696,2026-01-16,CUST-4235,4116.81,Card,0.02,0.00,,82.34,14.82,41.17,3978.48
ORD-11697,2026-01-14,CUST-8770,8493.90,Card,0.02,0.00,,169.88,30.58,84.94,8208.50
ORD-11698,2026-01-19,CUST-5782,296.58,UPI,0.00,43.30,2026-01-20,0.00,0.00,2.97,250.31
ORD-11699,2026-01-14,CUST-1502,3708.64,UPI,0.00,0.00,,0.00,0.00,37.09,3671.55
ORD-11700,2026-01-05,CUST-2050,10489.82,UPI,0.00,0.00,,0.00,0.00,104.90,10384.92
ORD-11701,2026-01-19,CUST-2329,6229.26,UPI,0.00,0.00,,0.00,0.00,62.29,6166.97
ORD-11702,2026-01-16,CUST-6084,13939.37,UPI,0.00,0.00,,0.00,0.00,139.39,13799.98
ORD-11703,2026-01-17,CUST-6302,7047.78,NetBanking,0.015,0.00,,105.72,19.03,70.48,6852.55
ORD-11704,2026-01-11,CUST-2160,12190.07,UPI,0.00,0.00,,0.00,0.00,121.90,12068.17
ORD-11705,2026-01-21,CUST-5635,8781.55,UPI,0.00,0.00,,0.00,0.00,87.82,8693.73
ORD-11706,2026-01-24,CUST-9370,7058.19,Card,0.02,0.00,,141.16,25.41,70.58,6821.04
ORD-11707,2026-01-12,CUST-2212,4679.08,Card,0.02,0.00,,93.58,16.84,46.79,4521.87
ORD-11708,2026-01-09,CUST-6283,2097.18,UPI,0.00,0.00,,0.00,0.00,20.97,2076.21
ORD-11709,2026-01-29,CUST-6137,13398.94,UPI,0.00,0.00,,0.00,0.00,133.99,13264.95
ORD-11710,2026-01-08,CUST-2292,5994.75,Card,0.02,0.00,,119.90,21.58,59.95,5793.32
ORD-11711,2026-01-17,CUST-9625,4381.60,UPI,0.00,0.00,,0.00,0.00,43.82,4337.78
ORD-11712,2026-01-15,CUST-5182,7657.55,Card,0.02,0.00,,153.15,27.57,76.58,7400.25
ORD-11713,2026-01-16,CUST-9953,3601.13,Card,0.02,0.00,,72.02,12.96,36.01,3480.14
ORD-11714,2026-01-14,CUST-7818,6672.74,Wallet,0.018,0.00,,120.11,21.62,66.73,6464.28
ORD-11715,2026-01-04,CUST-3328,9649.14,UPI,0.00,0.00,,0.00,0.00,96.49,9552.65
ORD-11716,2026-01-23,CUST-2234,12815.97,UPI,0.00,0.00,,0.00,0.00,128.16,12687.81
ORD-11717,2026-01-27,CUST-7034,4101.36,Wallet,0.018,0.00,,73.82,13.29,41.01,3973.24
ORD-11718,2026-01-27,CUST-2331,3210.51,UPI,0.00,0.00,,0.00,0.00,32.11,3178.40
ORD-11719,2026-01-25,CUST-8126,4099.41,UPI,0.00,0.00,,0.00,0.00,40.99,4058.42
ORD-11720,2026-01-09,CUST-3793,4865.21,UPI,0.00,0.00,,0.00,0.00,48.65,4816.56
ORD-11721,2026-01-28,CUST-6467,12847.62,UPI,0.00,2717.85,2026-01-29,0.00,0.00,128.48,10001.29
ORD-11722,2026-01-19,CUST-6947,7321.58,UPI,0.00,0.00,,0.00,0.00,73.22,7248.36
ORD-11723,2026-01-27,CUST-4424,9868.69,UPI,0.00,0.00,,0.00,0.00,98.69,9770.00
ORD-11724,2026-01-18,CUST-7032,8206.60,Card,0.02,0.00,,164.13,29.54,82.07,7930.86
ORD-11725,2026-01-03,CUST-3314,5172.00,Card,0.02,0.00,,103.44,18.62,51.72,4998.22
ORD-11726,2026-01-20,CUST-8902,3251.80,NetBanking,0.015,0.00,,48.78,8.78,32.52,3161.72
