settlement_id,settlement_date,order_id,claimed_gross_amount,claimed_mdr_amount,claimed_gst_on_mdr,claimed_tds,claimed_refund_deducted,claimed_net_amount
SET-20260129,2026-01-29,ORD-11775,2911.33,58.23,10.48,29.11,0.00,2813.51
SET-20260108,2026-01-08,ORD-11776,4005.35,72.10,12.98,40.05,0.00,3880.22
SET-20260106,2026-01-06,ORD-11777,419.87,0.00,-0.05,4.20,0.00,415.67
SET-20260119,2026-01-19,ORD-11778,8645.84,0.00,0.00,172.92,0.00,8559.38
SET-20260127,2026-01-27,ORD-11779,5101.88,0.00,0.00,51.02,0.00,5050.86
SET-20260129,2026-01-29,ORD-11780,8086.57,145.56,26.20,80.87,9086.57,-1000.00
SET-20260128,2026-01-28,ORD-11781,3364.26,0.00,0.00,33.64,0.00,3330.62
SET-20260119,2026-01-19,ORD-11782,14268.97,285.38,51.37,142.69,0.00,13789.53
SET-20260105,2026-01-05,ORD-11783,12967.59,0.00,0.00,129.68,0.00,12837.91
SET-20260107,2026-01-07,ORD-11784,4938.76,88.90,16.00,49.39,0.00,4784.47
SET-20260129,2026-01-29,ORD-11785,1879.24,0.00,0.00,18.79,0.00,1860.45
SET-20260113,2026-01-13,ORD-11786,5915.11,106.47,19.16,59.15,0.00,5730.33
SET-20260112,2026-01-12,ORD-11787,7523.46,150.47,27.08,75.23,0.00,7270.68
SET-20260115,2026-01-15,ORD-11788,11839.95,0.00,0.00,118.40,0.00,11721.55
SET-20260105,2026-01-05,ORD-11789,11020.32,0.00,0.00,110.20,0.00,10910.12
SET-20260126,2026-01-26,ORD-11790,4491.81,89.84,16.17,44.92,0.00,4340.88
SET-20260112,2026-01-12,ORD-11791,4392.79,0.00,0.00,43.93,0.00,4348.86
SET-20260127,2026-01-27,ORD-11792,13036.85,0.00,0.00,130.37,0.00,12906.48
SET-20260105,2026-01-05,ORD-11793,14569.39,0.00,0.00,145.69,0.00,14423.70
SET-20260106,2026-01-06,ORD-11794,10426.08,0.00,0.00,104.26,0.00,10321.82
SET-20260130,2026-01-30,ORD-11795,9743.87,0.00,0.00,97.44,0.00,9646.43
SET-20260127,2026-01-27,ORD-11796,4695.11,84.51,15.21,46.95,0.00,4548.44
SET-20260126,2026-01-26,ORD-11797,12392.27,0.00,0.00,123.92,0.00,12268.35
SET-20260126,2026-01-26,ORD-11798,6153.96,123.08,22.15,61.54,0.00,5947.19
SET-20260105,2026-01-05,ORD-11799,6425.33,0.00,0.00,64.25,0.00,6361.08
SET-20260108,2026-01-08,ORD-11800,973.58,19.47,3.50,9.74,0.00,940.87
SET-20260128,2026-01-28,ORD-11801,12277.30,184.16,33.15,122.77,0.00,11937.22
SET-20260126,2026-01-26,ORD-11802,13663.96,409.92,73.79,136.64,0.00,13043.61
SET-20260112,2026-01-12,ORD-11803,1034.74,15.52,2.79,10.35,0.00,1006.08
SET-20260112,2026-01-12,ORD-11804,3512.51,0.00,0.00,35.13,0.00,3477.38
SET-20260126,2026-01-26,ORD-11805,14054.66,0.00,0.00,140.55,0.00,13914.11
SET-20260129,2026-01-29,ORD-11806,6045.86,0.00,0.00,60.46,0.00,5985.40
SET-20260119,2026-01-19,ORD-11807,8819.53,176.39,31.75,88.20,0.00,8523.19
SET-20260107,2026-01-07,ORD-11808,6229.60,112.13,20.18,62.30,0.00,6034.99
SET-20260106,2026-01-06,ORD-11809,3975.29,0.00,0.00,39.75,0.00,3935.54
SET-20260105,2026-01-05,ORD-11810,2533.38,0.00,0.00,25.33,0.00,2508.05
SET-20260106,2026-01-06,ORD-11811,5631.57,0.00,0.00,56.32,0.00,5575.25
SET-20260116,2026-01-16,ORD-11812,10953.75,197.17,35.49,109.54,0.00,10611.55
SET-20260105,2026-01-05,ORD-11813,3888.22,0.00,0.00,38.88,0.00,3849.34
SET-20260126,2026-01-26,ORD-11814,14636.67,292.73,52.69,146.37,0.00,14144.88
SET-20260121,2026-01-21,ORD-11815,4836.48,0.00,0.00,48.36,0.00,4788.12
SET-20260202,2026-02-02,ORD-11816,8310.72,166.21,29.92,83.11,0.00,8031.48
SET-20260105,2026-01-05,ORD-11817,2459.34,49.19,8.85,24.59,0.00,2376.71
SET-20260126,2026-01-26,ORD-11818,6908.27,138.17,24.87,69.08,0.00,6676.15
SET-20260106,2026-01-06,ORD-11819,800.82,0.00,0.00,8.01,0.00,396.41
SET-20260129,2026-01-29,ORD-11820,10799.00,0.00,0.00,107.99,0.00,10691.01
SET-20260127,2026-01-27,ORD-11821,3310.60,0.00,0.00,33.11,0.00,3277.49
SET-20260113,2026-01-13,ORD-11822,406.45,8.13,1.46,4.06,0.00,392.80
SET-20260119,2026-01-19,ORD-11823,1128.29,16.92,3.05,11.28,0.00,1097.04
SET-20260130,2026-01-30,ORD-11824,13308.39,266.17,47.91,133.08,0.00,12861.23
SET-20260126,2026-01-26,ORD-11825,6091.69,0.00,0.00,60.92,0.00,6030.77
SET-20260112,2026-01-12,ORD-11826,13128.62,0.00,0.00,131.29,0.00,12997.33
SET-20260112,2026-01-12,ORD-11827,6730.86,0.00,0.00,67.31,0.00,6663.55
SET-20260122,2026-01-22,ORD-11828,10459.50,0.00,0.00,104.60,0.00,10354.90
SET-20260130,2026-01-30,ORD-11829,12653.31,253.07,45.55,126.53,0.00,12228.16
SET-20260105,2026-01-05,ORD-11830,500.15,0.00,0.00,5.00,0.00,495.15
SET-20260123,2026-01-23,ORD-11831,8875.88,177.52,31.95,88.76,0.00,8577.65
SET-20260119,2026-01-19,ORD-11832,11945.76,238.92,43.01,119.46,0.00,11544.37
SET-20260127,2026-01-27,ORD-11833,9155.50,0.00,0.00,91.56,0.00,9063.94
SET-20260126,2026-01-26,ORD-11834,2743.73,0.00,0.00,27.44,0.00,2716.29
SET-20260126,2026-01-26,ORD-11835,5248.20,0.00,0.00,52.48,0.00,5195.72
SET-20260122,2026-01-22,ORD-11836,13565.84,203.49,36.63,271.32,0.00,13190.06
SET-20260202,2026-02-02,ORD-11837,9367.79,140.52,25.34,93.68,0.00,9108.30
SET-20260119,2026-01-19,ORD-11838,7044.36,126.80,22.82,70.44,0.00,6824.30
SET-20260119,2026-01-19,ORD-11839,8406.44,0.00,0.00,84.06,0.00,8322.38
SET-20260122,2026-01-22,ORD-11840,11344.20,170.16,30.63,113.44,3788.17,7241.80
SET-20260122,2026-01-22,ORD-11841,14442.08,216.63,38.99,144.42,0.00,14042.04
SET-20260119,2026-01-19,ORD-11842,4372.56,0.00,0.00,43.73,0.00,4328.83
SET-20260126,2026-01-26,ORD-11843,12227.86,0.00,0.00,122.28,0.00,12105.58
SET-20260107,2026-01-07,ORD-11844,10617.92,212.36,38.22,106.18,0.00,10261.16
SET-20260119,2026-01-19,ORD-11845,1873.88,0.00,0.00,18.74,0.00,1855.14
SET-20260202,2026-02-02,ORD-11846,11204.46,224.09,40.34,112.04,0.00,10827.99
SET-20260112,2026-01-12,ORD-11847,2576.93,0.00,0.00,25.77,0.00,2551.16
SET-20260126,2026-01-26,ORD-11848,12817.57,0.00,0.00,128.18,0.00,12689.39
SET-20260113,2026-01-13,ORD-11849,4513.97,0.00,0.00,45.14,0.00,4468.83
SET-20260114,2026-01-14,ORD-11850,14549.44,290.99,52.38,145.49,0.00,14060.58
SET-20260119,2026-01-19,ORD-11851,8927.99,0.00,0.00,89.28,0.00,8838.71
SET-20260106,2026-01-06,ORD-11852,4891.61,73.37,13.21,48.92,0.00,4756.11
SET-20260115,2026-01-15,ORD-11853,3297.46,0.00,0.00,32.97,0.00,3264.49
SET-20260126,2026-01-26,ORD-11854,5823.41,0.00,0.00,58.23,0.00,5765.18
SET-20260116,2026-01-16,ORD-11855,11466.88,206.40,37.15,114.67,0.00,11108.66
SET-20260109,2026-01-09,ORD-11856,2656.61,53.13,9.56,26.57,0.00,2567.35
SET-20260121,2026-01-21,ORD-11857,13636.52,0.00,0.00,136.37,0.00,13500.15
SET-20260109,2026-01-09,ORD-11858,10529.98,0.00,0.00,105.30,0.00,10424.68
SET-20260114,2026-01-14,ORD-11859,10748.76,0.00,0.00,107.49,0.00,10641.27
SET-20260126,2026-01-26,ORD-11860,3851.86,0.00,0.00,38.52,1619.15,2194.19
SET-20260116,2026-01-16,ORD-11861,11260.27,0.00,0.00,112.60,0.00,11147.67
SET-20260112,2026-01-12,ORD-11862,10398.81,207.98,37.44,103.99,0.00,10049.40
SET-20260115,2026-01-15,ORD-11863,11827.87,236.56,42.58,118.28,0.00,11430.45
SET-20260120,2026-01-20,ORD-11864,13695.71,273.91,49.30,136.96,0.00,13235.54
SET-20260126,2026-01-26,ORD-11865,3215.89,64.32,11.58,32.16,0.00,3107.83
SET-20260109,2026-01-09,ORD-11866,8083.75,161.68,29.10,80.84,0.00,7812.13
SET-20260122,2026-01-22,ORD-11867,4770.94,95.42,17.18,47.71,0.00,4610.63
SET-20260126,2026-01-26,ORD-11868,4372.67,0.00,0.00,43.73,0.00,4328.94
SET-20260109,2026-01-09,UNKNOWN-3953,10632.68,0.00,0.00,106.33,500.00,10526.35
SET-20260122,2026-01-22,ORD-11870,14352.07,0.00,0.00,143.52,0.00,7104.28
SET-20260112,2026-01-12,ORD-11871,13995.58,279.91,50.38,139.96,0.00,13525.33
SET-20260108,2026-01-08,ORD-11872,466.96,8.41,1.51,4.67,0.00,452.37
SET-20260130,2026-01-30,ORD-11873,13499.52,242.99,43.74,135.00,0.00,13077.79
SET-20260102,2026-01-02,ORD-11874,5129.69,0.00,0.00,51.30,0.00,5078.39
SET-20260102,2026-01-02,ORD-11875,6482.49,0.00,0.00,64.82,0.00,6417.67
SET-20260112,2026-01-12,ORD-11876,2469.80,49.40,8.89,24.70,983.21,1403.60
SET-20260126,2026-01-26,ORD-11877,13859.37,207.89,37.42,138.59,0.00,13475.47
SET-20260108,2026-01-08,ORD-11878,916.26,0.00,0.00,9.16,0.00,907.10
SET-20260122,2026-01-22,ORD-11879,4099.91,0.00,0.00,41.00,0.00,4058.91
SET-20260113,2026-01-13,ORD-11880,11948.88,238.98,43.02,119.49,0.00,11547.39
SET-20260112,2026-01-12,ORD-11881,10525.17,0.00,0.00,105.25,0.00,10419.92
SET-20260122,2026-01-22,ORD-11882,1604.64,0.00,0.00,16.05,0.00,1588.59
SET-20260106,2026-01-06,ORD-11883,2814.32,0.00,0.00,28.14,0.00,2786.18
SET-20260105,2026-01-05,ORD-11884,2088.13,31.32,5.64,20.88,0.00,2030.29
SET-20260105,2026-01-05,ORD-11885,5730.02,143.25,0.00,57.30,0.00,5672.72
SET-20260116,2026-01-16,ORD-11886,1547.34,30.95,5.57,15.47,0.00,1495.35
SET-20260115,2026-01-15,ORD-11887,8532.59,0.00,0.00,85.33,0.00,8447.26
SET-20260126,2026-01-26,ORD-11888,10029.46,0.00,0.00,100.29,0.00,9929.17
SET-20260126,2026-01-26,ORD-11889,4532.57,0.00,0.00,45.33,0.00,4487.24
SET-20260106,2026-01-06,ORD-11890,6018.92,0.00,0.00,60.19,0.00,5958.73
SET-20260105,2026-01-05,ORD-11891,12943.73,0.00,0.00,129.44,0.00,12814.29
SET-20260119,2026-01-19,ORD-11892,4550.63,0.00,0.00,45.51,0.00,4505.12
SET-20260105,2026-01-05,ORD-11893,1767.55,0.00,0.00,17.68,0.00,1749.87
SET-20260126,2026-01-26,ORD-11894,11684.46,233.69,42.06,116.84,0.00,11291.87
SET-20260105,2026-01-05,ORD-11895,2346.48,46.93,8.45,23.46,0.00,2267.64
SET-20260114,2026-01-14,ORD-11896,8038.74,0.00,0.00,80.39,0.00,7958.35
SET-20260105,2026-01-05,ORD-11897,6391.77,159.79,23.01,63.92,0.00,6177.00
SET-20260112,2026-01-12,ORD-11898,7418.24,148.36,26.70,74.18,0.00,7169.00
SET-20260126,2026-01-26,ORD-11899,13186.84,0.00,0.00,131.87,0.00,13054.97
SET-20260102,2026-01-02,ORD-11900,1770.16,0.00,0.00,17.70,0.00,1752.46
SET-20260113,2026-01-13,ORD-11901,7769.92,155.40,27.97,77.70,0.00,7508.85
SET-20260129,2026-01-29,ORD-11902,7637.70,114.57,20.62,76.38,3072.22,4353.91
SET-20260126,2026-01-26,ORD-11903,4395.23,87.90,15.82,43.95,0.00,4247.56
SET-20260123,2026-01-23,ORD-11904,715.03,0.00,0.00,7.15,0.00,707.88
SET-20260112,2026-01-12,ORD-11905,7672.15,115.08,20.71,76.72,0.00,7459.64
SET-20260126,2026-01-26,ORD-11906,4276.61,0.00,0.02,42.77,0.00,4233.84
SET-20260105,2026-01-05,ORD-11907,6713.79,0.00,0.00,67.14,0.00,6646.65
SET-20260113,2026-01-13,ORD-11908,3114.91,0.00,0.00,31.15,0.00,3083.76
SET-20260115,2026-01-15,ORD-11909,6843.89,0.00,0.00,68.44,0.00,6775.45
SET-20260119,2026-01-19,ORD-11910,13230.24,0.00,0.00,132.30,0.00,13097.94
SET-20260128,2026-01-28,ORD-11911,7570.05,151.40,27.25,75.70,0.00,7315.70
SET-20260107,2026-01-07,ORD-11912,2826.73,0.00,0.00,28.27,0.00,2798.46
SET-20260129,2026-01-29,ORD-11913,2211.80,0.00,0.00,22.12,0.00,2189.68
SET-20260108,2026-01-08,ORD-11914,13585.14,407.55,73.36,135.85,0.00,12968.38
SET-20260119,2026-01-19,ORD-11915,6040.97,120.82,21.75,60.41,0.00,5837.99
SET-20260123,2026-01-23,ORD-11916,9171.79,0.00,0.00,91.72,4543.26,4536.81
SET-20260128,2026-01-28,ORD-11917,7880.27,157.61,28.37,78.80,0.00,7615.49
SET-20260113,2026-01-13,ORD-11918,7173.35,143.47,25.82,71.73,0.00,6932.33
SET-20260112,2026-01-12,ORD-11919,7665.43,153.31,27.60,76.65,0.00,7407.87
SET-20260202,2026-02-02,ORD-11920,10908.99,163.63,29.45,109.09,0.00,10606.82
SET-20260127,2026-01-27,ORD-11921,6513.56,97.70,17.59,65.14,0.00,6333.13
SET-20260102,2026-01-02,ORD-11922,10434.28,156.51,28.17,104.34,0.00,10145.26
SET-20260119,2026-01-19,ORD-11923,10571.23,211.42,38.06,105.71,0.00,10216.04
SET-20260113,2026-01-13,ORD-11924,6176.40,0.00,0.00,61.76,0.00,6114.64
SET-20260129,2026-01-29,ORD-11925,2806.12,56.12,10.10,28.06,0.00,2711.84
SET-20260121,2026-01-21,ORD-11926,6830.33,0.00,0.00,68.30,0.00,6762.03
SET-20260116,2026-01-16,ORD-11927,6397.63,0.00,0.00,63.98,0.00,6333.65
SET-20260120,2026-01-20,ORD-11928,7670.14,0.00,0.00,76.70,0.00,7593.44
SET-20260105,2026-01-05,ORD-11929,1695.22,33.90,6.10,16.95,0.00,1638.27
SET-20260123,2026-01-23,ORD-11930,2768.87,49.84,8.97,27.69,0.00,2682.37
SET-20260105,2026-01-05,ORD-11931,11146.20,0.00,0.00,111.46,0.00,11034.74
SET-20260202,2026-02-02,ORD-11932,12128.97,0.00,0.00,121.29,0.00,12007.68
SET-20260112,2026-01-12,ORD-11933,1237.75,0.00,0.00,12.38,0.00,1225.37
SET-20260112,2026-01-12,ORD-11934,13632.72,204.49,36.81,136.33,0.00,13255.09
SET-20260123,2026-01-23,ORD-11935,14226.45,0.00,0.00,142.26,0.00,14084.19
SET-20260112,2026-01-12,ORD-11936,11619.52,0.00,0.00,116.20,0.00,11503.32
SET-20260121,2026-01-21,ORD-11937,2620.61,0.00,0.00,26.21,0.00,2594.40
SET-20260126,2026-01-26,ORD-11938,1932.27,0.00,0.00,19.32,0.00,1912.95
SET-20260127,2026-01-27,ORD-11939,1055.27,0.00,0.00,10.55,0.00,1044.72
SET-20260121,2026-01-21,ORD-11940,6172.52,0.00,0.00,61.73,0.00,6110.79
SET-20260102,2026-01-02,ORD-11941,7253.98,145.08,26.11,72.54,0.00,7010.25
SET-20260113,2026-01-13,ORD-11942,14881.84,297.64,53.58,148.82,0.00,14381.80
SET-20260123,2026-01-23,ORD-11943,7924.64,0.00,0.00,79.25,0.00,7845.39
SET-20260108,2026-01-08,ORD-11944,1488.81,0.00,0.00,14.89,0.00,1473.92
SET-20260102,2026-01-02,ORD-11945,1479.40,29.59,5.33,14.79,0.00,1429.69
SET-20260119,2026-01-19,ORD-11946,1441.33,43.24,7.78,14.41,0.00,1375.90
SET-20260109,2026-01-09,ORD-11947,13202.26,0.00,0.00,132.02,0.00,13070.24
SET-20260114,2026-01-14,ORD-11948,12660.57,253.21,45.58,253.21,0.00,12235.17
SET-20260126,2026-01-26,ORD-11949,11743.41,234.87,42.28,234.87,0.00,11348.83
SET-20260114,2026-01-14,ORD-11950,12014.44,240.29,43.25,120.14,0.00,11610.76
SET-20260114,2026-01-14,ORD-11951,13169.13,0.00,0.00,131.69,0.00,13037.44
SET-20260120,2026-01-20,ORD-11952,9926.53,248.16,0.00,99.27,5559.42,4267.84
SET-20260114,2026-01-14,ORD-11953,2333.68,42.01,7.56,23.34,0.00,2260.77
SET-20260109,2026-01-09,ORD-11954,6417.07,128.34,23.10,64.17,0.00,6201.46
SET-20260202,2026-02-02,ORD-11955,3733.74,56.01,10.08,37.34,0.00,3630.31
SET-20260129,2026-01-29,ORD-11956,10909.42,163.64,29.46,109.09,0.00,10607.23
SET-20260129,2026-01-29,ORD-11957,5383.50,96.90,17.44,53.84,0.00,5215.32
SET-20260116,2026-01-16,ORD-11958,264.52,4.76,0.86,2.65,0.00,256.25
SET-20260128,2026-01-28,ORD-11959,5728.78,0.00,0.00,57.29,0.00,5671.49
SET-20260112,2026-01-12,ORD-11960,5471.93,0.00,0.00,54.72,0.00,5417.21
SET-20260126,2026-01-26,ORD-11961,2933.77,0.00,0.00,29.34,0.00,2904.43
SET-20260126,2026-01-26,ORD-11962,4613.28,92.27,16.61,46.13,0.00,4458.27
SET-20260109,2026-01-09,ORD-11963,8002.94,0.00,0.00,80.03,0.00,7922.91
SET-20260202,2026-02-02,ORD-11964,503.57,0.00,0.00,5.04,0.00,498.53
SET-20260115,2026-01-15,ORD-11965,9505.08,190.10,34.22,95.05,0.00,9185.71
SET-20260105,2026-01-05,ORD-11966,7346.84,0.00,0.00,73.47,0.00,7273.37
SET-20260119,2026-01-19,ORD-11967,8648.62,0.00,0.00,86.49,3525.24,5036.89
SET-20260126,2026-01-26,ORD-11968,8996.11,179.92,32.39,89.96,0.00,8693.84
SET-20260126,2026-01-26,ORD-11969,14704.77,0.00,0.00,147.05,0.00,14557.72
SET-20260105,2026-01-05,ORD-11970,10080.51,201.61,36.29,100.81,0.00,9741.80
SET-20260109,2026-01-09,ORD-11971,5961.14,0.00,0.00,59.61,0.00,5901.53
SET-20260129,2026-01-29,ORD-11972,12980.94,233.66,42.06,129.81,0.00,12575.41
SET-20260126,2026-01-26,ORD-11973,4315.12,0.00,0.00,43.15,0.00,4271.97
SET-20260105,2026-01-05,ORD-11974,13151.79,0.00,0.00,131.52,0.00,13020.27
SET-20260119,2026-01-19,ORD-11975,12826.96,0.00,0.00,128.27,0.00,12698.69
SET-20260112,2026-01-12,ORD-11976,8960.33,179.21,32.26,89.60,0.00,8659.26
SET-20260112,2026-01-12,ORD-11977,1923.39,48.08,6.92,19.23,0.00,1858.77
SET-20260202,2026-02-02,ORD-11978,6558.12,131.16,23.61,65.58,0.00,6337.77
SET-20260123,2026-01-23,ORD-11979,4083.64,81.67,14.70,40.84,0.00,3946.43
SET-20260112,2026-01-12,ORD-11980,10588.82,158.83,28.59,105.89,0.00,10295.51
SET-20260122,2026-01-22,ORD-11981,3932.29,0.00,0.00,39.32,0.00,3892.97
SET-20260126,2026-01-26,ORD-11982,7820.96,0.00,0.00,78.21,0.00,7742.75
SET-20260114,2026-01-14,ORD-11983,3911.82,78.24,14.08,39.12,0.00,3780.38
SET-20260107,2026-01-07,ORD-11984,4657.15,93.14,16.77,46.57,0.00,4500.67
SET-20260126,2026-01-26,ORD-11985,13927.05,0.00,0.00,139.27,0.00,13787.78
SET-20260102,2026-01-02,ORD-11986,1533.68,30.67,5.52,15.34,0.00,1482.15
SET-20260202,2026-02-02,ORD-11987,4529.60,90.59,16.31,45.30,0.00,4377.40
SET-20260129,2026-01-29,ORD-11988,4722.53,0.00,0.00,47.23,0.00,4675.30
SET-20260105,2026-01-05,ORD-11989,1895.09,56.85,10.23,18.95,0.00,1809.06
SET-20260119,2026-01-19,ORD-11990,10711.11,0.00,0.00,107.11,0.00,10604.00
SET-20260121,2026-01-21,ORD-11991,10849.46,0.00,0.00,108.49,0.00,10740.97
SET-20260114,2026-01-14,ORD-11992,3333.41,0.00,0.00,33.33,0.00,3300.08
SET-20260123,2026-01-23,ORD-11993,10024.22,0.00,0.00,100.24,0.00,9923.98
SET-20260129,2026-01-29,ORD-11994,7847.69,117.72,21.19,78.48,0.00,7630.30
SET-20260119,2026-01-19,ORD-11995,4862.12,97.24,17.50,48.62,0.00,4698.76
SET-20260119,2026-01-19,ORD-11996,3579.66,0.00,0.00,35.80,0.00,3543.86
SET-20260108,2026-01-08,ORD-11997,12819.46,256.39,46.15,128.19,0.00,12388.73
SET-20260119,2026-01-19,ORD-11998,3950.29,0.00,0.00,39.50,655.37,3255.42
SET-20260119,2026-01-19,ORD-11999,7815.00,0.00,0.00,78.15,0.00,7736.85
SET-20260126,2026-01-26,ORD-12000,11496.62,229.93,41.39,114.97,0.00,11110.33
SET-20260126-SPLIT,2026-01-26,ORD-11441,13045.91,0.00,0.00,130.46,0.00,6457.73
SET-20260112-SPLIT,2026-01-12,ORD-10152,469.99,9.40,1.69,4.70,0.00,227.10
SET-20260126-SPLIT,2026-01-26,ORD-11328,9717.30,194.35,34.98,97.17,0.00,4695.40
SET-20260116-SPLIT,2026-01-16,ORD-10689,7788.35,0.00,0.00,77.88,0.00,3855.24
SET-20260108-SPLIT,2026-01-08,ORD-10287,3172.71,63.45,11.42,31.73,0.00,1533.06
SET-20260126-SPLIT,2026-01-26,ORD-11317,12693.95,0.00,0.00,126.94,0.00,6283.51
SET-20260119-SPLIT,2026-01-19,ORD-10856,5449.06,108.98,19.62,54.49,0.00,2632.99
SET-20260129-SPLIT,2026-01-29,ORD-10082,12205.82,183.09,32.96,122.06,0.00,5933.86
SET-20260112-SPLIT,2026-01-12,ORD-11168,6863.50,0.00,0.00,68.64,0.00,3397.43
SET-20260116-SPLIT,2026-01-16,ORD-11712,7657.55,153.15,27.57,76.58,0.00,3700.13
SET-20260106-SPLIT,2026-01-06,ORD-11819,800.82,0.00,0.00,8.01,0.00,396.41
SET-20260109-SPLIT,2026-01-09,ORD-10731,7293.05,0.00,0.00,72.93,0.00,3610.06
SET-20260122-SPLIT,2026-01-22,ORD-11870,14352.07,0.00,0.00,143.52,0.00,7104.28
SET-20260112-SPLIT,2026-01-12,ORD-11616,1032.45,0.00,0.00,10.32,0.00,511.07
SET-20260102-SPLIT,2026-01-02,ORD-11253,14377.97,0.00,0.00,143.78,0.00,7117.10
SET-20260102-SPLIT,2026-01-02,ORD-11652,2120.79,42.42,7.64,21.21,0.00,1024.76
SET-20260120-SPLIT,2026-01-20,ORD-10697,5692.47,102.46,18.44,56.92,0.00,2757.33
SET-20260122-SPLIT,2026-01-22,ORD-10388,10278.43,0.00,0.00,102.78,0.00,5087.83
